PP,Demand,Wind
5.185792237297713,5.885847,1.0148812955067845
2.5785196774885374e-10,6.228615,10.258815770304336
1.0057762225375693,6.4482145,7.889995329114833
1.5403966319558509,6.555947,7.271128666865295
1.6145959940579058,6.529146,7.124706724243371
0.7569071663182122,6.464474,8.274356705989595
0.3273509517892298,6.52975,8.991723382789226
0.45729977583932213,6.5527515,8.836680028251669
0.7145763396282186,6.573474,8.493743579064365
2.56092998568257e-10,6.5533005,11.18681367163381
2.517909018877968e-10,6.4337565,14.553101711859835
2.7027985447374503,6.334978,5.265632328042695
3.0646354293366413,6.314693,4.711663733305329
4.0677642928294375,6.210204,3.10593127969366
3.145685616721795,6.0487235,4.208583390847107
2.2525411397633364,5.7775405,5.110251521509534
1.9920753833126599,5.531821,5.131629420271647
1.9168142896330072,5.3210975,4.935247266061624
1.2687116220248469,5.1377275,5.6089781178540115
1.3546594120141398,5.0158675,5.307715630584167
0.3519526535788125,4.948877,6.664239403818446
0.828333802477831,4.9275635,5.942723007224715
0.7504962010168732,4.99768,6.157214584315783
2.565596192122963e-10,5.1533305,10.266599300459049
2.5745038535287167e-10,5.3555575,9.897220167277926
1.1138146399484277,5.362888,12.96335726176325
2.0343389826918004,5.577371,10.809319100643417
1.6416245909668683,5.7224475,12.450047530192471
2.3937509495952174,5.7422255,10.215750165124293
3.217498149505235,5.7250095,7.650083376155358
4.325655681125607,5.7504935,4.346990537325224
5.15257567637092,5.7536865,1.8339091146237627
4.613705003544774,5.751321,3.4707149869553775
4.518838429931271,5.75521,3.772005097475219
3.660735650884233,5.7666485,6.4248598020592755
4.0035575260864675,5.820635,5.543661516920522
2.5525071758294136,5.9308,10.306721749505336
1.5937611690218134,5.999846,13.442378360999676
1.3631665642506083,5.9422135,13.970062721037516
2.021649216175122,5.756617,11.394889577232048
1.531472782099006,5.510296,12.138860048920915
0.2819105278036348,5.227304,15.087737242175903
2.631473149881048e-10,5.087694,15.824215919202288
2.5949076733570286e-10,4.9822605,18.461689342664727
2.5743048768630037e-10,4.921358,20.48669159924426
